dataset,product_number,title,revision_date,posted_date,pdf_url,source_page_url,kind,revision_year
prior,Notice 609 (SP),Privacy Act Notice (Spanish Version),2013,,https://www.irs.gov/pub/irs-prior/n609s--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2013
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),Dec 2025,,https://www.irs.gov/pub/irs-prior/f637--2025.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2025
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),2022,,https://www.irs.gov/pub/irs-prior/f637--2022.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2022
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),2019,,https://www.irs.gov/pub/irs-prior/f637--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2019
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),2017,,https://www.irs.gov/pub/irs-prior/f637--2017.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2017
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),2013,,https://www.irs.gov/pub/irs-prior/f637--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2013
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),2012,,https://www.irs.gov/pub/irs-prior/f637--2012.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2012
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),2009,,https://www.irs.gov/pub/irs-prior/f637--2009.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2009
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),2006,,https://www.irs.gov/pub/irs-prior/f637--2006.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2006
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),2005,,https://www.irs.gov/pub/irs-prior/f637--2005.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2005
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),2000,,https://www.irs.gov/pub/irs-prior/f637--2000.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2000
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),1998,,https://www.irs.gov/pub/irs-prior/f637--1998.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1998
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),1996,,https://www.irs.gov/pub/irs-prior/f637--1996.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1996
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),1994,,https://www.irs.gov/pub/irs-prior/f637--1994.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1994
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),1992,,https://www.irs.gov/pub/irs-prior/f637--1992.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1992
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),1990,,https://www.irs.gov/pub/irs-prior/f637--1990.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1990
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),1987,,https://www.irs.gov/pub/irs-prior/f637--1987.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1987
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),1985,,https://www.irs.gov/pub/irs-prior/f637--1985.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1985
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),1984,,https://www.irs.gov/pub/irs-prior/f637--1984.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1984
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),1983,,https://www.irs.gov/pub/irs-prior/f637--1983.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1983
prior,Form 637,Application for Registration (For Certain Excise Tax Activities),1981,,https://www.irs.gov/pub/irs-prior/f637--1981.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1981
prior,Form 673,Statement for Claiming Exemption from Withholding on Foreign Earned Income Eligible for the Exclusion(s) Provided by Section 911,2019,,https://www.irs.gov/pub/irs-prior/f673--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2019
prior,Form 673,Statement for Claiming Exemption from Withholding on Foreign Earned Income Eligible for the Exclusion(s) Provided by Section 911,2007,,https://www.irs.gov/pub/irs-prior/f673--2007.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2007
prior,Form 673,Statement for Claiming Exemption from Withholding on Foreign Earned Income Eligible for the Exclusion(s) Provided by Section 911,2006,,https://www.irs.gov/pub/irs-prior/f673--2006.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2006
prior,Form 673,Statement for Claiming Exemption from Withholding on Foreign Earned Income Eligible for the Exclusion(s) Provided by Section 911,2003,,https://www.irs.gov/pub/irs-prior/f673--2003.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2003
prior,Form 673,Statement for Claiming Exemption from Withholding on Foreign Earned Income Eligible for the Exclusion(s) Provided by Section 911,1997,,https://www.irs.gov/pub/irs-prior/f673--1997.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1997
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,Nov 2025,,https://www.irs.gov/pub/irs-prior/n703--2025.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2025
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2024,,https://www.irs.gov/pub/irs-prior/n703--2024.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2024
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2023,,https://www.irs.gov/pub/irs-prior/n703--2023.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2023
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2022,,https://www.irs.gov/pub/irs-prior/n703--2022.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2022
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2021,,https://www.irs.gov/pub/irs-prior/n703--2021.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2021
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2020,,https://www.irs.gov/pub/irs-prior/n703--2020.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2020
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2019,,https://www.irs.gov/pub/irs-prior/n703--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2019
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2018,,https://www.irs.gov/pub/irs-prior/n703--2018.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2018
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2017,,https://www.irs.gov/pub/irs-prior/n703--2017.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2017
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2016,,https://www.irs.gov/pub/irs-prior/n703--2016.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2016
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2015,,https://www.irs.gov/pub/irs-prior/n703--2015.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2015
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2014,,https://www.irs.gov/pub/irs-prior/n703--2014.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2014
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2013,,https://www.irs.gov/pub/irs-prior/n703--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2013
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2012,,https://www.irs.gov/pub/irs-prior/n703--2012.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2012
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2010,,https://www.irs.gov/pub/irs-prior/n703--2010.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2010
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2009,,https://www.irs.gov/pub/irs-prior/n703--2009.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2009
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2008,,https://www.irs.gov/pub/irs-prior/n703--2008.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2008
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2007,,https://www.irs.gov/pub/irs-prior/n703--2007.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2007
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2006,,https://www.irs.gov/pub/irs-prior/n703--2006.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2006
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2005,,https://www.irs.gov/pub/irs-prior/n703--2005.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2005
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2004,,https://www.irs.gov/pub/irs-prior/n703--2004.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2004
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2003,,https://www.irs.gov/pub/irs-prior/n703--2003.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2003
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2002,,https://www.irs.gov/pub/irs-prior/n703--2002.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2002
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2001,,https://www.irs.gov/pub/irs-prior/n703--2001.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2001
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,2000,,https://www.irs.gov/pub/irs-prior/n703--2000.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,2000
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,1999,,https://www.irs.gov/pub/irs-prior/n703--1999.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,1999
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,1998,,https://www.irs.gov/pub/irs-prior/n703--1998.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,1998
prior,Notice 703,Read This To See If Your Social Security Benefits May Be Taxable,1997,,https://www.irs.gov/pub/irs-prior/n703--1997.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,notice,1997
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2025,,https://www.irs.gov/pub/irs-prior/f706--2025.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2025
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2019,,https://www.irs.gov/pub/irs-prior/f706--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2019
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2018,,https://www.irs.gov/pub/irs-prior/f706--2018.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2018
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2017,,https://www.irs.gov/pub/irs-prior/f706--2017.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2017
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2013,,https://www.irs.gov/pub/irs-prior/f706--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2013
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2012,,https://www.irs.gov/pub/irs-prior/f706--2012.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2012
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2011,,https://www.irs.gov/pub/irs-prior/f706--2011.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2011
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2010,,https://www.irs.gov/pub/irs-prior/f706--2010.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2010
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2009,,https://www.irs.gov/pub/irs-prior/f706--2009.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2009
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2008,,https://www.irs.gov/pub/irs-prior/f706--2008.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2008
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2007,,https://www.irs.gov/pub/irs-prior/f706--2007.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2007
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2006,,https://www.irs.gov/pub/irs-prior/f706--2006.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2006
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2005,,https://www.irs.gov/pub/irs-prior/f706--2005.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2005
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2004,,https://www.irs.gov/pub/irs-prior/f706--2004.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2004
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2003,,https://www.irs.gov/pub/irs-prior/f706--2003.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2003
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2002,,https://www.irs.gov/pub/irs-prior/f706--2002.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2002
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,2001,,https://www.irs.gov/pub/irs-prior/f706--2001.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2001
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,1999,,https://www.irs.gov/pub/irs-prior/f706--1999.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1999
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,1998,,https://www.irs.gov/pub/irs-prior/f706--1998.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1998
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,1997,,https://www.irs.gov/pub/irs-prior/f706--1997.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1997
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,1993,,https://www.irs.gov/pub/irs-prior/f706--1993.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1993
prior,Form 706,United States Estate (and Generation-Skipping Transfer) Tax Return,1988,,https://www.irs.gov/pub/irs-prior/f706--1988.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1988
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2025,,https://www.irs.gov/pub/irs-prior/i706--2025.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2025
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2024,,https://www.irs.gov/pub/irs-prior/i706--2024.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2024
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2023,,https://www.irs.gov/pub/irs-prior/i706--2023.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2023
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2022,,https://www.irs.gov/pub/irs-prior/i706--2022.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2022
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2021,,https://www.irs.gov/pub/irs-prior/i706--2021.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2021
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2019,,https://www.irs.gov/pub/irs-prior/i706--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2019
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2018,,https://www.irs.gov/pub/irs-prior/i706--2018.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2018
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2017,,https://www.irs.gov/pub/irs-prior/i706--2017.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2017
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2016,,https://www.irs.gov/pub/irs-prior/i706--2016.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2016
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2015,,https://www.irs.gov/pub/irs-prior/i706--2015.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2015
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2014,,https://www.irs.gov/pub/irs-prior/i706--2014.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2014
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2013,,https://www.irs.gov/pub/irs-prior/i706--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2013
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2012,,https://www.irs.gov/pub/irs-prior/i706--2012.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2012
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2011,,https://www.irs.gov/pub/irs-prior/i706--2011.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2011
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2010,,https://www.irs.gov/pub/irs-prior/i706--2010.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2010
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2009,,https://www.irs.gov/pub/irs-prior/i706--2009.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2009
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",2008,,https://www.irs.gov/pub/irs-prior/i706--2008.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2008
prior,Instruction 706,Instructions,2007,,https://www.irs.gov/pub/irs-prior/i706--2007.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2007
prior,Instruction 706,Instructions,2006,,https://www.irs.gov/pub/irs-prior/i706--2006.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2006
prior,Instruction 706,Instructions,2005,,https://www.irs.gov/pub/irs-prior/i706--2005.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2005
prior,Instruction 706,Instructions,2004,,https://www.irs.gov/pub/irs-prior/i706--2004.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2004
prior,Instruction 706,Instructions,2003,,https://www.irs.gov/pub/irs-prior/i706--2003.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2003
prior,Instruction 706,Instructions,2002,,https://www.irs.gov/pub/irs-prior/i706--2002.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2002
prior,Instruction 706,Instructions,2001,,https://www.irs.gov/pub/irs-prior/i706--2001.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2001
prior,Instruction 706,Instructions,1999,,https://www.irs.gov/pub/irs-prior/i706--1999.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,1999
prior,Instruction 706,Instructions,1998,,https://www.irs.gov/pub/irs-prior/i706--1998.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,1998
prior,Instruction 706,Instructions,1997,,https://www.irs.gov/pub/irs-prior/i706--1997.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,1997
prior,Instruction 706,Instructions,1993,,https://www.irs.gov/pub/irs-prior/i706--1993.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,1993
prior,Instruction 706,"Instructions for Form 706, United States Estate (and Generation-Skipping Transfer) Tax Return",1988,,https://www.irs.gov/pub/irs-prior/i706--1988.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,1988
prior,Form 706-A,United States Additional Estate Tax Return,2025,,https://www.irs.gov/pub/irs-prior/f706a--2025.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2025
prior,Form 706-A,United States Additional Estate Tax Return,2019,,https://www.irs.gov/pub/irs-prior/f706a--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2019
prior,Form 706-A,United States Additional Estate Tax Return,2013,,https://www.irs.gov/pub/irs-prior/f706a--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2013
prior,Form 706-A,United States Additional Estate Tax Return,2008,,https://www.irs.gov/pub/irs-prior/f706a--2008.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2008
prior,Form 706-A,United States Additional Estate Tax Return,2007,,https://www.irs.gov/pub/irs-prior/f706a--2007.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2007
prior,Form 706-A,United States Additional Estate Tax Return,2004,,https://www.irs.gov/pub/irs-prior/f706a--2004.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2004
prior,Form 706-A,United States Additional Estate Tax Return,1999,,https://www.irs.gov/pub/irs-prior/f706a--1999.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1999
prior,Form 706-A,United States Additional Estate Tax Return,1997,,https://www.irs.gov/pub/irs-prior/f706a--1997.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1997
prior,Form 706-A,United States Additional Estate Tax Return,1993,,https://www.irs.gov/pub/irs-prior/f706a--1993.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1993
prior,Form 706-A,United States Additional Estate Tax Return,1991,,https://www.irs.gov/pub/irs-prior/f706a--1991.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1991
prior,Form 706-A,United States Additional Estate Tax Return,1988,,https://www.irs.gov/pub/irs-prior/f706a--1988.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1988
prior,Form 706-A,United States Additional Estate Tax Return,1985,,https://www.irs.gov/pub/irs-prior/f706a--1985.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1985
prior,Form 706-A,United States Additional Estate Tax Return,1982,,https://www.irs.gov/pub/irs-prior/f706a--1982.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1982
prior,Form 706-A,United States Additional Estate Tax Return,1981,,https://www.irs.gov/pub/irs-prior/f706a--1981.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1981
prior,Form 706-A,United States Additional Estate Tax Return,1978,,https://www.irs.gov/pub/irs-prior/f706a--1978.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,1978
prior,Instruction 706-A,"Instructions for Form 706-A, United States Additional Estate Tax Return",2025,,https://www.irs.gov/pub/irs-prior/i706a--2025.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2025
prior,Instruction 706-A,"Instructions for Form 706-A, United States Additional Estate Tax Return",2019,,https://www.irs.gov/pub/irs-prior/i706a--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2019
prior,Instruction 706-A,"Instructions for Form 706-A, United States Additional Estate Tax Return",2016,,https://www.irs.gov/pub/irs-prior/i706a--2016.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2016
prior,Instruction 706-A,"Instructions for Form 706-A, United States Additional Estate Tax Return",2013,,https://www.irs.gov/pub/irs-prior/i706a--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,instruction,2013
prior,Form 706-CE,Certification of Payment of Foreign Death Tax,2025,,https://www.irs.gov/pub/irs-prior/f706ce--2025.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2025
prior,Form 706-CE,Certification of Payment of Foreign Death Tax,2019,,https://www.irs.gov/pub/irs-prior/f706ce--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2019
prior,Form 706-CE,Certification of Payment of Foreign Death Tax,2013,,https://www.irs.gov/pub/irs-prior/f706ce--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2013
prior,Form 706-CE,Certification of Payment of Foreign Death Tax,2012,,https://www.irs.gov/pub/irs-prior/f706ce--2012.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2012
prior,Form 706-CE,Certification of Payment of Foreign Death Tax,2008,,https://www.irs.gov/pub/irs-prior/f706ce--2008.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=10,form,2008
